id,price,commit,icon,title
10900279138,500.00,400+,,臻味进口干果礼盒环球尊享1570g坚果炒货中秋节礼品大礼包顺丰配送
11237297185,73.90,2500+,免邮,味滋源 罐装山核桃仁168g/336g休闲零食每日坚果炒货小核桃仁肉小吃 二罐装
19508776444,29.90,300+,免邮,孕味食足 榛子仁无添加孕妇零食坚果炒货罐装120g
1013699934,45.90,1万+,,三只松鼠 碧根果225gx2袋零食坚果特产核桃长寿果干果
1001893220,28.90,1400+,2件,新农哥 开心果168g 无漂白炒货坚果休闲零食食品小吃每日坚果
28041505851,38.90,100+,免邮,南疆巴郎 海盐开心果 坚果炒货办公小零食 海盐开心果169g
11338950890,27.50,100+,,御参坊（YuShenFang） 东北核桃仁野生核桃仁原味 山核桃仁 生 整仁坚果炒货零食
32250298083,136.00,9,,格林纳特  混合坚果礼盒   坚果季  每日坚果干果组合休闲零食送礼 节庆A款593g
14197241496,128.00,1300+,,中粮我买网 时怡 科学坚果会 每日坚果B750g 30包
3596001,19.90,5900+,自营,京东超市果田传香 坚果炒货 新疆特产 薄皮核桃220g/袋
32915694504,17.90,6,券1,黑猫吃客 蟹黄味瓜子仁210g/袋 坚果炒货休闲零食干果原味瓜子小包装 210gx1袋
31722787625,178.20,0,免邮,芬帝坚果礼盒混合干果零食炒货 休闲食品中秋送礼福利团购 纳斯堡礼颂1728g
24754975862,108.00,50+,满9,考拉与松鼠 满199减100 水煮原味山核桃250g*2罐装炭烧黒籽大籽 临安特产坚果手剥小核桃
13357386564,29.90,500+,,俏香阁 紫皮腰果158g/袋*2 每日坚果 休闲零食坚果炒货特产 腰果
29239323692,99.00,10+,免邮,临安山核桃仁原味野生小核桃仁装总重超孕妇零食坚果 椒盐原味各1罐（净重共400g）
24689285444,28.90,30+,,张二嘎 蚕豆豆70g×6豆瓣休闲特产香辣牛肉味零食兰花豆蚕豆炒货坚果 香辣蚕豆豆70g×6
6641606,99.00,100+,自营,京东超市爱逸 网红休闲零食 坚果集 每日坚果 混合果干果仁 送女友 330g
33200839923,46.90,10+,免邮,厨红 手剥巴旦木220g*2袋 每日坚果炒货 休闲零食 看剧小吃2袋装奶香味巴旦木包邮
16888469213,18.90,600+,,旭东 椒盐味花生70g/袋 10袋 休闲零食坚果炒货 椒盐花生
1278139627,22.80,1800+,券1,苏太太 醉食尚五香花生米  熟盐焗带皮花生仁  农家特产炒货 小包装坚果零食 500g
29882523440,45.90,10+,券9,【满99减50】味滋源 碧根果208g/袋零食坚果特产奶油核桃炒货长寿果干果零食 奶油口味
25908793291,6.50,100+,券9,恒康 食品 盐焗味南瓜子108g 炒熟南瓜籽 坚果炒货休闲零食
11780779457,178.00,40+,,美国进口柯可蓝/柯克兰Kirkland混合坚果什锦干果1.13kg 盐焗口味
26593690532,26.90,20+,券6,机灵兔【山东馆】  坚果特产 休闲零食 琥珀核桃仁 100g*2
21391064986,19.90,100+,,稻香村 坚果干果 每日坚果零食大礼包夏威夷果薄皮核桃组合独立包装 蟹黄瓜子仁220g*2
1699784404,42.90,3600+,,洽洽 开口松子200g*2袋东北松子每日坚果炒货休闲零食特产恰恰 原味 2袋
28111125851,148.00,10+,,美国进口每日坚果仁SAVANNA HONEY ROASTED蜂蜜味烘焙混合年货礼盒 蜂蜜坚果850g
10346082096,3.50,70+,,张二嘎 安徽特产国泰兰花豆120g坚果炒货休闲小吃零食品
1005250619,37.00,400+,券1,詹氏 山核桃250g 新货 安徽特产坚果 独立小包手剥山核桃 奶油口味食品
14535888729,74.90,300+,赠,多滋熊 年货坚果礼盒干果大礼包送礼夏威夷果碧根果15种1646g中秋节 15种1646g
8939739,25.90,9,自营,京东超市甘源 坚果炒货  零食坚果 干果特产 盐焗味巴旦木210g/袋
1516719794,45.00,1400+,券1,爱心东东老闫家 黑南瓜子500g盐焗南瓜子陕北特产坚果炒货黑金刚 休闲零食品
16788631659,59.80,100+,券1,姚生记 核桃坚果 核桃专+ 混合果仁孕妇零食每日坚果无添加无防腐175g/盒 核桃专+
18166656928,22.00,100+,赠,竹炭花生500克台湾风味炭黑竹叶花生坚果独立小包装 1斤装
17924596983,19.90,300+,免邮,半日闲 夏威夷果 坚果炒货 每日坚果 内含开果器 夏威夷果奶油味265g/袋
28541537594,37.90,2800+,,粒上皇 原色开心果120g*2袋 坚果零食原味无漂白
1801154614,29.90,300+,,徽班（huiban） 五香花生米750g罐装花生米坚果炒货 五香味花生下酒菜
20982811547,15.50,30+,满赠,【沂蒙馆】东都 麻辣花生米150g*2罐  坚果炒货休闲零食
30548772381,139.00,500+,2件,沃隆 每日坚果 混合坚果礼盒天天坚果孕妇坚果 儿童B款25g*30袋
1644547625,169.00,300+,满1,何字 ～ 新货上市巴西松子原味500g金箔迷你手抓包25克独立装零食坚果清真食品
1566516590,79.90,100+,,泰国进口食品NUTWALKER喜乐果腰果系列黑胡椒腰果盐焗腰果蜂蜜芝麻腰果蜂蜜腰果罐装坚果零食 胡椒腰果260G
28230159168,12.80,600+,免邮,百草味 农家南瓜子160g装坚果炒货干果南瓜籽 盐焗味休闲零食 南瓜子160g*1
22371987174,288.00,50+,券6,果园老农 干果年货礼盒坚果富贵团圆2485g
10900279138,500.00,400+,,臻味进口干果礼盒环球尊享1570g坚果炒货中秋节礼品大礼包顺丰配送
11237297185,73.90,2500+,免邮,味滋源 罐装山核桃仁168g/336g休闲零食每日坚果炒货小核桃仁肉小吃 二罐装
19508776444,29.90,300+,免邮,孕味食足 榛子仁无添加孕妇零食坚果炒货罐装120g
1001893220,28.90,1400+,2件,新农哥 开心果168g 无漂白炒货坚果休闲零食食品小吃每日坚果
28041505851,38.90,100+,免邮,南疆巴郎 海盐开心果 坚果炒货办公小零食 海盐开心果169g
11338950890,27.50,100+,,御参坊（YuShenFang） 东北核桃仁野生核桃仁原味 山核桃仁 生 整仁坚果炒货零食
32250298083,136.00,9,,格林纳特  混合坚果礼盒   坚果季  每日坚果干果组合休闲零食送礼 节庆A款593g
3596001,19.90,5900+,自营,京东超市果田传香 坚果炒货 新疆特产 薄皮核桃220g/袋
32915694504,17.90,6,券1,黑猫吃客 蟹黄味瓜子仁210g/袋 坚果炒货休闲零食干果原味瓜子小包装 210gx1袋
31722787625,178.20,0,免邮,芬帝坚果礼盒混合干果零食炒货 休闲食品中秋送礼福利团购 纳斯堡礼颂1728g
31536985862,83.00,0,,-老街口焦糖花生500gx3袋 休闲零食网红零食坚果炒货干果散装批
17938147984,9.90,500+,免邮,半日闲 休闲零食 青豌豆 原味青豆  蒜香味青豆 坚果炒货特产零食 360g/袋
10499081964,35.00,80+,免邮,可茜 Coch/ 焙烤榛子碎100g 饼干糕点焙烤西点原料 烘焙冰淇淋坚果原料
30754580507,10.90,4,券3,美味口袋 【草莓脯】零食坚果特产炒货儿童孕妇零食草莓脯80g
27468658200,2.90,50+,,爱心东东秘制马锦记 三只大象 椒盐味酒鬼花生米 90g/ 120g 坚果炒货 经典下酒菜 休闲零食小吃 椒盐味 90g*1
11713135560,19.90,1万+,,小心机 南瓜籽原味南瓜子仁人体罐装坚果零食新疆特产 南瓜籽仁原味 单罐产品
14099755999,58.80,200+,每满,果真了得 【 】新货夏威夷果仁200G  原味果仁 孕妇坚果 休闲零食
15682347473,29.90,200+,满6,憨豆熊 【 碧根果208g*2】坚果零食长寿果干果奶油口味果仁食品
31431706932,23.80,30+,券1,孕妇吃的零食 原味坚果巴旦木无壳无添加休闲小食品140g罐装小吃 巴旦木
16919922732,49.90,20+,券3,贝脆思（bagogrins） 原味核桃仁118g 坚果仁休闲零食干果炒货原味干果核桃仁
22366831842,47.00,100+,,骁熊 吊瓜子500g奶油椒盐原味坚果特产零食品干果年货 奶油味250gx2袋
31335421177,169.00,40+,免邮,美国进口绅士(Planters) 单一坚果5罐1060g 碧根果2罐+蜜焗腰果2 罐+ 鸡尾花生1罐
26063082835,61.00,0,免邮,骁熊 大颗粒吊瓜子小包装500g奶油椒盐原味坚果特产零食品 大颗粒原味500g
6891603,36.90,30+,厂商,京东超市阿甘正馔 休闲零食 混合坚果仁炒货美俪150g/罐
31511180100,68.00,10+,券1,爱心东东老闫家 毛边南瓜子坚果炒货 南瓜籽办公室休闲零食品 独立小包装 盐焗味 650g
16369709187,56.00,400+,券7,口口福 满199减120碧根果108g每日坚果炒货零食特产长寿果核桃仁奶油味
24680071288,7.90,30+,,张二嘎 硕葵香瓜子98g袋 葵瓜子炒货坚果特产瓜子仁葵瓜籽休闲零食 硕葵香瓜子98g
24684330342,4.90,200+,,张二嘎 南乳花生110g五香花生米炒货休闲零食特产坚果炒货 五香花生110g
24357696502,179.60,90+,,如水 坚果 红衣核桃仁130g*2桶
17924596983,19.90,300+,免邮,半日闲 夏威夷果 坚果炒货 每日坚果 内含开果器 夏威夷果奶油味265g/袋
1801154614,29.90,300+,,徽班（huiban） 五香花生米750g罐装花生米坚果炒货 五香味花生下酒菜
20982811547,15.50,30+,满赠,【沂蒙馆】东都 麻辣花生米150g*2罐  坚果炒货休闲零食
32564963103,25.80,30+,,这旮哒-开心果罐装 坚果炒货休闲食品批发特产干果网红零食包邮 开心果250g
1644547625,169.00,300+,满1,何字 ～ 新货上市巴西松子原味500g金箔迷你手抓包25克独立装零食坚果清真食品
1566516590,79.90,100+,,泰国进口食品NUTWALKER喜乐果腰果系列黑胡椒腰果盐焗腰果蜂蜜芝麻腰果蜂蜜腰果罐装坚果零食 胡椒腰果260G
28230159168,12.80,600+,免邮,百草味 农家南瓜子160g装坚果炒货干果南瓜籽 盐焗味休闲零食 南瓜子160g*1
20618423201,15.80,200+,京东,三角唛印尼万里望咸酥花生米180g熟花生豆休闲零食小吃坚果炒货特产
25346849591,45.50,300+,券5,味滋源 贝贝香  坚果零食炒货长兴特产 大颗粒吊瓜子独立小包装500g 奶油口味
25207489142,26.90,40+,赠,野娃 小炒五香花生米750g罐 新货休闲零食坚果炒货小吃
16628375421,19.90,90+,,百联 话梅味大片黑西瓜子500g话梅味内小包散装 甘草味盐焗味坚果炒货零食休闲食品 话梅味
11609707252,35.00,50+,免邮,西域美农 椒盐蚕豆250g*3袋 新疆特产炒货 蚕豆粗粮坚果休闲零食 椒盐蚕豆250g*3袋
1050895347,49.90,1800+,2件,新农哥 坚果香榧98g诸暨香榧子 原味坚果炒货小吃食品
23545285581,27.90,100+,,张二嘎 南乳花生110gx6五香原味花生米炒货休闲零食特产坚果炒货 南乳花生110gx6
31343941715,10.90,10+,券2,好味屋 【满99减50】坚果炒货零食小吃 嗦嗦花生米 水煮五香味花生128g/袋 五香味 收藏加购享优先发货
23392220718,18.50,400+,券9,和你槑玩槑了（mei） 槑花落400g卤花生水煮晾干坚果炒货多味五香花生 咸花生 山东特产干果槑花落 花生400g
22566468044,336.00,100+,,美国进口savanna每日坚果蜂蜜坚果香烤混合坚果腰果核桃孕妇零食 红罐850g +蓝罐850g
1726263197,63.00,100+,券9,恒康 大松子仁150g 铁罐装  零食坚果果仁干果东北产松仁 原味
10786922823,35.00,400+,满赠,韩国进口汤姆农场蜂蜜黄油扁桃仁腰果坚果果仁休闲零食品小吃 多口味选择 蜂蜜黄油腰果5袋
25211494493,108.00,20+,,【中粮】美滋滋 每日坚果 坚果炒货 休闲零食 混合坚果B礼盒750g 可兰纳斯
11803532507,158.00,200+,,美国进口坚果柯克兰Kirkland 腰果碧根果扁桃仁开心果夏威夷果 赛欧蜂蜜混合综合坚果 蓝罐850g（含夏威夷）
31248454651,68.00,3,,君仔 五香奶油味薄壳熟核桃400gx2新疆手剥纸皮大核桃仁零食坚果 椒盐口味
24645722192,9.90,90+,券1,苏太太 百寿南瓜子 熟 新货坚果炒货零食 盐焗白南瓜籽 72g
10596697051,14.90,600+,京东,京东超市蓉李记 老成都麻辣花生 休闲零嘴坚果炒货酒鬼花生米 即食小吃 下酒菜 办公室小零食坚果 四川特产
20274203050,35.80,1300+,,童年记 每日坚果500g 独立小包孕妇儿童零食组合混合坚果仁袋装干果 中秋礼包
30501326337,4.50,300+,免邮,味滋源 每日坚果礼盒混合坚果仁干果中秋节礼盒儿童孕妇零食大礼包 1包试吃装（20g）
29698448860,44.90,0,券1,亲别找啦【满199减120】紫衣腰果150g/罐 原味 每日坚果 特产干果 坚果零食 紫衣腰果
27036258679,59.00,10+,免邮,白露珍薄皮核桃原味250g独立袋装无漂白坚果零食 250g*2
13213197735,118.00,300+,,阿尔帝（aerdi） 坚果炒货 每日干果25g*30袋 每日坚果礼盒装750g
30547985265,69.80,1600+,券6,百草味 坚果大礼包组合混合装一整箱夏威夷果散装干果炒货类零食小吃食品好吃的送女友生日礼物 10款（含开心果）
13327006700,28.80,70+,免邮,果园老农 【延庆馆】 咸味花生仁440g （220/袋*2）坚果熟花生米 盐焗味零食
29466882957,29.90,70+,,天兴隆 每日坚果175g成人儿童7包装组合混合坚果干孕妇零食大礼包 175克*1盒
17765247065,14.80,10+,券6,姚生记 笑口巴旦木120g/袋装休闲零食坚果炒货 干果开口巴达木扁桃 奶香味
11537685601,45.90,100+,券9,爱心东东鼠大厨 _坚果炒货4袋装432g 办公室休闲干果夏威夷果碧根果零食组合套餐送女友 坚果组合4袋装-C
33264555709,88.00,0,新品,网易严选 开心果 罐装散装每日坚果炒货休闲零食品特产孕妇零食 400克
1789615401,16.90,6.6万+,京东,京东超市百草味 板栗仁80gx2袋  休闲零食坚果果仁特产 即食熟制甘栗仁
10242090767,98.00,100+,京东,巨鹰 纸皮核桃1000g礼品装 零食 坚果 炒货 特产 原味薄皮核桃 礼袋装
1628619121,75.00,200+,免邮,野山神 东北特产野生坚果炒货无添加松子仁 大粒 熟制红松籽仁 200g罐装部分地区包邮
16146088795,3.95,60+,,山萃（SUNDRY） 中粮山萃孕期每天每日坚果孕妇25g 混合干果坚果仁超过特产休闲零食坚果分袋装 尝鲜包25g
16302279634,12.90,5900+,免邮,香QQ 每日坚果混合干果仁零食大礼包坚果仁组合成人零食25g*4袋
14410371341,17.60,30+,,拾味者 奶油味碧根果 休闲零食品小吃 坚果干果特产山核桃长寿果108*2袋
30795418183,69.00,10+,券9,新边界 每日坚果混合坚果30包900g孕妇零食组合干果大礼包
20109293115,29.90,100+,免邮,楼兰丝路 【领券99减50】夏威夷果120g 坚果零食 干果炒货 奶香味送开口器
30976181870,17.80,40+,满9,满99减50 零太太 巴旦木108g奶油味办公室零食坚果干果
100000303395,128.00,40+,自营,京东超市天兴隆 坚果炒货 混合果仁 腰果榛子核桃 休闲零食 每日坚果750g/盒
31495492556,29.90,0,券1,松川良品 夏威夷果 坚果出炒货休闲零食 150g 加大号孕妇每日坚果 罐装 奶油口味 厂家直供 夏威夷果
18064806122,39.90,100+,免邮,【第二份减10元】 休闲零食坚果炒货开心果240g/袋装 原色原味自然开口无漂白大颗办公室小吃 240g*1袋
30070481767,19.80,0,满赠,香QQ 每日坚果25g*7袋混合干果仁零食大礼包坚果仁组合成人孕妇儿童休闲坚果零食 每日坚果盒装【25g*7袋】
32519698235,87.40,30+,免邮,【零太太 坚果炒货礼盒1054g】坚果炒货蜜饯果铺10袋装大分量礼盒送闺蜜休闲零食大礼包 青春版
19092216859,48.90,40+,券1,俏香阁 俏香阁 核桃158g/袋*3 每日坚果山核桃休闲零食特产小吃 共3袋
7368649,39.90,300+,厂商,京东超市百草味 干果坚果特产零食 奶油味送开口器 夏威夷果218gx2袋
1804685408,95.00,400+,,洽洽 葵珍瓜子 皇葵瓜子炒货坚果 原味  五香味 黑糖味 葵珍原味98g 10袋
1304857331,9.90,400+,,百草味 蟹香蟹黄蚕豆180g 坚果炒货干果休闲小吃 蟹香味
23925267380,59.00,90+,免邮,BONPUR 巴旦木仁休闲孕妇零食265g原味罐装无添加剂每日坚果干果
1145421257,49.80,1800+,,都市余味 东北松子500g包 一斤装手剥原味开口松子坚果炒货食品坚果炒货休闲零食
10866051552,56.80,300+,,妙享时刻 罐装原色开心果400g 休闲零食坚果炒货干果无漂白 400g
30977919269,9.90,30+,满9,满99减50 零太太 多味花生108g香辣味办公室零食坚果炒货
11586361747,54.90,30+,券9,马林（malin） 马林食品开心果238gX2袋 休闲零食坚果炒货干果原味无漂白
1278261583,36.80,40+,券1,苏太太 醉爱仁麻辣花生米1000g 香辣味酒鬼花生仁 坚果炒货特产真空包装零食500gX2袋
29911883780,9.90,0,,盛堡蓝 源自五溪上品精选（SAINTBERRIES） 阿甘正馔腰果坚果休闲综合零食炒货食品小包装
8923529,24.00,800+,自营,京东超市格林纳特 坚果炒货 干果休闲零食手剥薄壳巴旦木206g/袋
14704335012,12.00,200+,京东,BONPUR 原味坚果巴旦木仁休闲孕妇零食食品25g罐装
12820916656,29.90,100+,,兴盛德 官方旗舰店麻辣花生手抓包500克坚果独包装开封特产礼物下酒菜 五香花生
24584782190,129.00,30+,赠,洽洽 每日坚果礼盒大礼包送礼品坚果炒货混合果仁果干综合零食恰恰小吃组合孕妇小孩中秋节日礼物零食品 26g*30袋
18181300415,24.90,200+,免邮,【汉源馆】 四川汉源生南瓜子 500g 农家原味坚果干锅 四川雅安特产 小吃休闲零食 非炒货
27608521429,19.80,20+,免邮,洽洽 【领券199减100】每日坚果26g*2袋混合坚果仁果干综合休闲零食 每日坚果26g*2袋
28135340030,19.90,30+,券9,甘源 麻辣味花生285g 坚果炒货零食特产独立小包装小吃
14673462379,59.00,100+,券1,爱心东东老闫家 毛边南瓜子坚果炒货 儿童原味南瓜籽办公室休闲零食品陕北特产独立小包 500g 原味
14410137974,8.80,60+,,拾味者 奶油味碧根果 休闲零食品小吃 坚果干果特产山核桃长寿果108*1袋
17751632585,39.90,3600+,免邮,爱慕纳思（I`m  nuts） 爱慕纳思休闲零食每日坚果 270g混合坚果铁罐
29266667515,49.80,0,,悠米 混合果仁227g每日坚果什锦果仁休闲零食坚果炒货孕妇零食罐装 混合果仁227g-罐装
11488701646,10.80,100+,京东,蝴蝶牌香港进口腰果85g烘焙干果仁坚果花生 休闲零食 金香花生
30901619414,268.00,10+,券7,【西华馆】美国进口柯可兰kirkland混合坚果仁罐装孕妇零食原味干果组合桶装 原味
23708577404,23.90,20+,,兴盛德 官方旗舰店麻辣花生3袋105克 休闲零食坚果小吃开封特产礼物 3麻辣
31821636906,26.50,100+,免邮,晨洲原味腰果带皮烘焙袋装80克越南进口零食坚果炭烧盐焗腰果仁
31930991218,10.50,0,,老街口牛肉味兰花豆500g坚果炒货 每日坚果 零食蚕豆1斤装
16282870393,49.90,1.3万+,免邮,张嘴食品 盐焗味开心果 大颗粒美国原色无漂白干果 每日坚果炒货休闲办公零食 盐焗味开心果158g*2袋
32507322948,12.90,10+,每满,红云核桃节日坚果蜂蜜核桃仁50克【2~6袋9.9秒杀】铝膜袋装真空包装零食老少皆宜
24074946745,28.00,60+,,兴盛德 官方旗舰店麻辣花生手抓包400克坚果零食小吃开封礼物下酒菜河南特产 麻辣
27289140699,22.00,0,免邮,香QQ扁桃仁面包干250g 混合坚果 饼干休闲早餐 糕点办公室 零食品 包邮 散装混合口味（随机搭配 ）
32065115937,26.00,0,免邮,江西特产 九江西瓜子 零食 坚果 干果 美食小吃208g椒盐 椒盐口味2袋
32767725815,30.00,4,满1,三胖蛋南瓜子原味盐焗味内蒙古大颗粒南瓜籽坚果炒货休闲零食包邮 原味180g
23192052603,49.90,200+,,包邮  兵尚客-原味生腰果仁500g烘培原料盐焗熟腰果仁零食特产坚果 生腰果
33455998440,119.00,0,2件,【宝宝聚_开心果仁500克】原味开心果仁熟新货烘焙孕妇零食坚果仁
27111321927,59.00,300+,免邮,沃隆 每日坚果蔓越莓干 果干梅类制品休闲零食蜜饯果脯风味小吃食品 蔓越莓180g瓶装
10692346194,71.76,1.7万+,京东,京东超市Member's Mark板栗仁500g 甘栗仁 香甜软糯 颗粒饱满 休闲零食
24620687180,29.90,30+,券1,詹氏 野生山核桃仁188g 坚果零食炒货湖南特产小核桃仁
1478956240,125.00,100+,免邮,大亨 巴西松子 原味手剥松子新货新包装大颗粒迷你包装500克*1坚果炒货零食品
10929481507,46.00,100+,免邮,猴乐一族（Happy group of monkeys） 猴乐一族_核桃仁225g孕妇坚果纸皮核桃
30901224052,39.90,400+,满4,新奇士Sunkist进口开心果 休闲零食小吃坚果炒货每日坚果开心果 原色原果 盐焗味120g
32519698235,87.40,30+,免邮,【零太太 坚果炒货礼盒1054g】坚果炒货蜜饯果铺10袋装大分量礼盒送闺蜜休闲零食大礼包 青春版
19092216859,48.90,40+,券1,俏香阁 俏香阁 核桃158g/袋*3 每日坚果山核桃休闲零食特产小吃 共3袋
7368649,39.90,300+,厂商,京东超市百草味 干果坚果特产零食 奶油味送开口器 夏威夷果218gx2袋
1804685408,95.00,400+,,洽洽 葵珍瓜子 皇葵瓜子炒货坚果 原味  五香味 黑糖味 葵珍原味98g 10袋
1304857331,9.90,400+,券6,百草味 蟹香蟹黄蚕豆180g 坚果炒货干果休闲小吃 蟹香味
23925267380,59.00,90+,免邮,BONPUR 巴旦木仁休闲孕妇零食265g原味罐装无添加剂每日坚果干果
1145421257,49.80,1800+,,都市余味 东北松子500g包 一斤装手剥原味开口松子坚果炒货食品坚果炒货休闲零食
10866051552,56.80,300+,,妙享时刻 罐装原色开心果400g 休闲零食坚果炒货干果无漂白 400g
30977919269,9.90,30+,满9,满99减50 零太太 多味花生108g香辣味办公室零食坚果炒货
11586361747,54.90,30+,券9,马林（malin） 马林食品开心果238gX2袋 休闲零食坚果炒货干果原味无漂白
1278261583,36.80,40+,券1,苏太太 醉爱仁麻辣花生米1000g 香辣味酒鬼花生仁 坚果炒货特产真空包装零食500gX2袋
29911883780,9.90,0,,盛堡蓝 源自五溪上品精选（SAINTBERRIES） 阿甘正馔腰果坚果休闲综合零食炒货食品小包装
1813945870,68.80,3700+,,童年记 手剥巴旦木500gx2袋 独立小包薄壳易剥纸皮巴坦木巴达木坚果炒货干果零食品
12627564927,54.80,700+,免邮,满199减120嘀嗒猫 【每日坚果175g/盒】 混合果仁果干礼盒装 休闲零食 B款
15826455693,23.90,4100+,,旭东 话梅味西瓜子720g 黑瓜子小包装 休闲零食坚果炒货 720g话梅西
10573122131,45.00,30+,券8,【眼镜小猫旗舰店】盐焗南瓜子78g*5袋 干果零食南瓜籽仁 坚果炒货特产眼睛小猫
21002515384,29.80,30+,免邮,新货临安特产坚果零食野生孕妇原味奶油小山核桃胡桃仁 连罐200g净155g山核桃仁-椒盐*1罐
6464853,99.90,60+,自营,京东超市广瑞达 每日坚果A 干果混合款6味休闲零食  孕妇儿童 零食大礼包（20g*30）600g
29459161381,38.90,20+,满6,憨豆熊 【 开心果120g装】原味盐焗坚果干果零食批发散装无漂白本色开心果 208g*2
33221674242,24.80,0,免邮,津口娃 香辣蟹黄牛肉味 兰花豆蚕豆1500g 休闲零食小吃 兰花豆坚果干果炒货 4种口味混合
28410991854,29.90,100+,京东,京东超市松川良品 夏威夷果 坚果出炒货休闲零食 150g 加大号孕妇每日坚果 罐装 奶油口味 厂家直供
27332899687,85.90,600+,券9,百分果 每日坚果混合果仁礼盒干果坚果零食大礼包 8种30天装780g
1286805035,158.00,100+,,美国进口柯可蓝 KIRKLAND 柯克兰盐焗开心果 大包装 坚果炒货1.36kg
1516776786,19.90,500+,券1,爱心东东老闫家 小粒香南瓜子180g克盐焗味毛边大南瓜籽农家陕北绥德特产炒熟坚果炒货
33759029683,41.20,0,,蚕豆牛肉味兰花豆4斤散装香辣味坚果炒货休闲零食馋豆 4斤装牛肉味
1226479396,55.00,200+,,北域珍奇 大兴安岭榛子仁 野生榛子仁 小榛子仁 原味坚果210g/高罐
10469204885,52.90,2700+,,百草味 夏威夷果 碧根果 巴旦木组合套餐570g 共3袋 坚果类休闲零食炒货
16629073537,19.90,100+,免邮,美国进口 绅士牌Planters美式盐焗鸡尾花生米184g 进口坚果 包邮 盐焗味184g*1罐
30420834811,98.00,7,,华源昌 手剥山核桃奶油味/椒盐味  杭州特产临安新货小核桃坚果炒货零食 薄壳小胡桃山核桃500g 椒盐味
25098074785,229.00,10+,免邮,谛品居干果礼盒坚果炒货坚果礼盒中秋送礼礼品企业团购员工福利 浪漫爱琴海1.43kg
16876910524,32.90,1900+,免邮,孕味食足 孕妇零食孕期每日坚果 原味无添加适合儿童孕妇吃的健康休闲食品7包装 B款(孕中期)7包
28798495283,23.80,9,免邮,神栗 坚果炒货 休闲零食 杏仁芝麻大扁仁66g/袋 2袋
1702779929,13.90,800+,券6,童年记 长白山香瓜子500g 精装大包五香味葵花籽瓜籽葵瓜子批发包装坚果炒货干果
1283985,19.90,1.9万+,自营,京东超市金喇叭 坚果炒货 开口榛子 200g
33107568211,199.00,40+,券5,有良心食坊 每日坚果礼盒750g（25g*30包）坚果大礼包 零食混合干果礼盒 亲亲宝贝 每日坚果
6002791,238.00,1100+,自营,京东超市越南进口坚果 丹帝牌（DAN.D.PAK）原味什锦果仁1kg 腰果扁桃仁 孕妇零食
1987741011,155.00,100+,满1,全球购美国进口柯克兰Kirkland香烤蜂蜜味混合坚果每日碧根果夏威夷果杏仁腰果花生开心果休闲零食 蓝罐850g
24363488743,138.00,30+,券7,口口福 年货坚果礼盒1483g  8款8包年货坚果组合小吃零食大礼包
10028886967,43.50,1100+,,汤姆农场gillim 蜂蜜黄油扁桃仁巴坦杏仁韩国进口零食坚果巴坦木大包 一包独享(250g)
23867844039,32.80,300+,券5,【买就送坚果】欧扎克 每日坚果早餐 蔓越莓混合坚果果干140g（ 20g*7袋）
10060483741,258.00,3700+,免邮,首粮 坚果礼盒 坚果总动员罐装1350g干果中秋节大礼包
10267397043,75.00,200+,每满,果真了得 【】松子仁东北红松子特产果仁 坚果休闲零食225g/罐
24620687180,29.90,30+,券1,詹氏 野生山核桃仁188g 坚果零食炒货湖南特产小核桃仁
24875823008,34.00,100+,免邮,东北松子新货开口坚果干果零食炒货含罐装500g/2罐年货批发送礼
10530043271,14.80,200+,,口水娃 青豆豌豆500g 蒜香牛肉香辣原味 青豌豆休闲零食品坚果炒货小吃零食 蒜香味
32245837436,48.90,20+,免邮,【河北供销馆】农交汇 琥珀核桃仁90g*2罐 孕妇休闲零食坚果 河北特产 芝麻味
27427888261,58.80,70+,,夏果果 野生山核桃老树核桃 特产坚果 新货 1500g
30016854124,34.90,90+,券6,【泰安馆】泰山板栗仁零食坚果 干果炒货休闲食品 栗子 甘栗仁100g 4袋
23549456044,7.90,200+,,张二嘎 兰花豆280g怪味豆崩豆炒货香辣蚕豆瓣坚果特产干果休闲零食怪味胡豆 怪味豆280g
14112784039,59.00,3100+,,坚食好果 腰果仁190g 每日坚果原味轻烘培腰果仁罐装干果孕妇零食特产
25576164918,178.00,10+,券1,美国进口柯可蓝/科克兰Kirkland盐焗味混合坚果仁无壳坚果组合礼包1.13kg教师节礼物
31995665260,17.90,5,券9,甄食丰味 扁桃仁怪味120gx1包每日坚果扁桃片原味巴旦木仁散装美国进口大杏仁 怪味
28849361940,42.90,70+,京东,京东超市农交汇 夏威夷果218g 办公室休闲零食坚果特产炒货干果奶油味
32563266012,69.00,1,,汤姆农场韩国进口黄油扁桃仁腰果 芥末蜂蜜杏仁味坚果零食 蜂蜜腰果30g*10袋
31332953704,23.80,20+,券1,春旺盐焗扁桃仁大杏仁坚果零食 巴旦木仁108g
28627427738,9.90,10+,,洽洽 开口板栗甘栗熟制带壳栗子恰恰好零食坚果特产炒货休闲小吃120g 1包
27932324414,44.00,2,,【鄂伦春馆】 东北野生 榛子仁 果仁 炒货 坚果 零食 榛子仁 250g
33004213539,208.00,7,券1,【知味轩-每日坚果750克】四星款混合果仁休闲零食大礼包中秋礼盒 四星-捌珍尚品
12298191954,36.80,30+,满9,满减199-100 口口福巴旦木仁坚果炒货零食大杏仁肉特产坚果 220g/散装 奶油味
